,lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
1118,84780138482144,2024,Walman/Thompson,SJS,pairing,5on5,10,1021.0,65.0,0.45,0.54,0.54,10.99,0.85,0.65,3.04,0.4,5.63,4.42,0.83,0.85,0.83,6.0,9.0,6.0,21.0,0.0,2.0,0.0,1.0,1.0,5.0,6.0,6.0,15.0,2.0,4.0,8.0,7.0,0.0,3.0,12.0,3.0,0.0,0.42,0.43,0.0,0.0,0.0,0.0,20.03,15.0,14.36,2.0,0.14,0.21,0.21,0.78,0.77,0.76,9.52,1.04,0.69,2.07,0.29,5.12,3.78,1.04,1.09,1.08,9.0,4.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,9.0,13.0,0.0,0.0,7.0,3.0,0.0,4.0,8.0,3.0,2.0,0.2,0.28,0.57,0.0,0.0,0.0,19.48,13.0,13.53,4.0,0.14,0.0,0.0,1.19,1.23,1.23
1119,84778518482511,2024,Lohrei/Oesterle,BOS,pairing,5on5,13,1798.0,96.0,0.65,0.56,0.51,13.77,1.35,0.77,3.34,0.47,7.3,5.77,1.32,1.37,1.34,14.0,5.0,15.0,34.0,3.0,2.0,0.0,2.0,0.0,7.0,5.0,11.0,16.0,1.0,5.0,7.0,21.0,2.0,18.0,14.0,3.0,2.0,0.35,0.4,0.6,2.0,0.0,1.0,34.42,19.0,19.23,6.0,0.16,0.49,0.49,1.01,1.03,1.02,13.24,0.73,0.81,3.29,0.46,7.22,5.48,0.71,0.74,0.73,12.0,6.0,9.0,27.0,0.0,0.0,0.0,3.0,0.0,10.0,5.0,12.0,18.0,4.0,11.0,14.0,17.0,2.0,8.0,15.0,3.0,0.0,0.42,0.31,0.0,0.0,0.0,0.0,26.81,18.0,18.04,6.0,0.16,0.0,0.0,0.89,0.91,0.89
1120,847523184781158480789,2024,Engvall/Cizikas/Wahlstrom,NYI,line,5on5,10,761.0,100.0,0.25,0.45,0.5,6.09,0.24,0.34,1.71,0.26,2.56,2.89,0.24,0.24,0.24,5.0,3.0,2.0,10.0,0.0,1.0,0.0,1.0,0.0,2.0,4.0,5.0,8.0,0.0,0.0,4.0,4.0,1.0,3.0,6.0,2.0,0.0,0.08,0.17,0.0,0.0,0.0,0.0,10.2,8.0,8.08,2.0,0.07,0.09,0.09,0.23,0.23,0.23,6.24,0.72,0.39,1.28,0.17,3.06,2.38,0.72,0.7,0.7,5.0,3.0,4.0,12.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,6.0,0.0,0.0,4.0,8.0,4.0,2.0,5.0,2.0,1.0,0.18,0.29,0.25,1.0,0.0,1.0,11.72,8.0,7.95,0.0,0.08,0.0,0.0,0.8,0.78,0.78
1121,847398684808068481533,2024,Killorn/Lundestrom/Zegras,ANA,line,5on5,10,1365.0,83.0,0.75,0.69,0.61,14.27,1.24,0.96,3.58,0.51,8.15,5.56,1.23,1.23,1.23,11.0,9.0,13.0,33.0,0.0,1.0,0.0,3.0,0.0,9.0,7.0,11.0,20.0,0.0,0.0,9.0,6.0,1.0,9.0,15.0,4.0,1.0,0.46,0.5,0.28,0.0,0.0,0.0,33.8,20.0,20.31,5.0,0.2,0.28,0.28,1.16,1.17,1.17,9.06,0.42,0.51,2.49,0.34,5.27,3.97,0.41,0.41,0.41,9.0,4.0,2.0,15.0,0.0,0.0,0.0,2.0,0.0,4.0,7.0,9.0,13.0,3.0,6.0,8.0,8.0,0.0,8.0,12.0,1.0,0.0,0.33,0.09,0.0,0.0,0.0,0.0,14.69,13.0,12.73,2.0,0.1,0.0,0.0,0.52,0.51,0.51
1122,847519184764598482132,2024,Berard/Zibanejad/Smith,NYR,line,5on5,6,1344.0,43.0,0.39,0.39,0.36,12.92,1.54,0.94,3.27,0.41,5.65,4.19,1.45,1.48,1.4,11.0,5.0,8.0,24.0,0.0,3.0,0.0,2.0,0.0,4.0,7.0,11.0,16.0,2.0,4.0,11.0,11.0,0.0,6.0,9.0,5.0,2.0,0.3,0.65,0.6,0.0,0.0,0.0,23.47,16.0,15.8,2.0,0.2,0.71,0.71,1.03,1.03,1.01,22.16,2.37,1.43,6.26,0.84,10.52,7.58,2.2,2.38,2.21,17.0,12.0,9.0,38.0,1.0,5.0,1.0,0.0,0.0,12.0,11.0,16.0,28.0,1.0,2.0,9.0,12.0,4.0,5.0,21.0,3.0,5.0,0.59,0.37,1.42,0.0,1.0,0.0,37.97,29.0,28.63,1.0,0.31,1.14,1.14,1.54,1.51,1.48
1123,847795284834458484153,2024,Gauthier/Carlsson/Fabbri,ANA,line,5on5,7,1291.0,67.0,0.4,0.42,0.49,13.34,0.98,0.82,3.49,0.43,6.99,5.27,0.97,1.0,0.98,11.0,7.0,2.0,20.0,0.0,1.0,0.0,3.0,0.0,6.0,8.0,11.0,18.0,1.0,2.0,4.0,5.0,5.0,7.0,15.0,2.0,1.0,0.46,0.29,0.23,0.0,0.0,0.0,20.35,18.0,18.34,3.0,0.17,0.23,0.23,0.92,0.93,0.92,14.18,1.46,0.93,3.6,0.44,7.25,5.33,1.41,1.49,1.44,12.0,7.0,9.0,28.0,1.0,1.0,0.0,5.0,0.0,7.0,5.0,11.0,18.0,1.0,2.0,16.0,8.0,1.0,5.0,13.0,4.0,2.0,0.4,0.6,0.46,0.0,1.0,0.0,28.2,19.0,19.13,3.0,0.2,0.21,0.21,1.45,1.46,1.41
1124,847418984779448482148,2024,Vrana/Eller/Lapierre,WSH,line,5on5,2,759.0,7.0,0.44,0.5,0.5,4.38,0.33,0.24,1.5,0.16,2.18,1.59,0.33,0.33,0.32,5.0,1.0,2.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,5.0,6.0,0.0,0.0,9.0,4.0,3.0,4.0,5.0,0.0,1.0,0.1,0.0,0.23,0.0,0.0,0.0,8.2,6.0,6.21,2.0,0.05,0.0,0.0,0.38,0.38,0.37,4.0,0.43,0.26,1.06,0.17,2.43,1.65,0.43,0.45,0.44,3.0,3.0,2.0,8.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,5.0,0.0,0.0,6.0,4.0,0.0,3.0,5.0,1.0,0.0,0.27,0.16,0.0,1.0,0.0,0.0,8.15,6.0,6.15,2.0,0.05,0.0,0.0,0.49,0.5,0.5
1125,847794984815288482896,2024,Kozak/Cozens/Tuch,BUF,line,5on5,2,1090.0,6.0,0.51,0.5,0.53,11.94,0.85,0.79,3.3,0.42,6.88,4.76,0.83,0.89,0.88,9.0,8.0,2.0,19.0,0.0,2.0,0.0,2.0,0.0,5.0,8.0,9.0,17.0,0.0,0.0,7.0,7.0,1.0,7.0,15.0,2.0,0.0,0.5,0.35,0.0,0.0,0.0,0.0,19.48,17.0,17.33,6.0,0.17,0.05,0.04,0.97,1.03,1.01,11.04,0.8,0.63,3.25,0.37,5.81,4.14,0.71,0.79,0.7,13.0,2.0,4.0,19.0,0.0,2.0,0.0,1.0,0.0,9.0,3.0,13.0,15.0,0.0,0.0,5.0,5.0,1.0,5.0,13.0,0.0,2.0,0.3,0.0,0.5,0.0,0.0,0.0,18.66,15.0,14.85,2.0,0.13,0.5,0.5,0.43,0.42,0.39
1126,84752088482803,2024,Dumoulin/Zellweger,ANA,pairing,5on5,28,5696.0,169.0,0.44,0.41,0.38,32.97,3.04,2.08,7.76,1.15,17.2,13.77,2.96,3.05,2.96,33.0,12.0,25.0,70.0,4.0,4.0,0.0,5.0,0.0,13.0,19.0,29.0,41.0,4.0,8.0,27.0,35.0,4.0,21.0,29.0,13.0,3.0,0.83,1.39,0.82,0.0,3.0,1.0,69.36,45.0,44.66,9.0,0.43,0.85,0.85,2.62,2.61,2.57,53.29,3.87,3.27,13.04,1.64,28.91,22.26,3.82,3.96,3.91,58.0,15.0,29.0,102.0,3.0,2.0,1.0,18.0,0.0,25.0,25.0,55.0,70.0,3.0,6.0,43.0,44.0,12.0,31.0,57.0,14.0,2.0,1.5,1.79,0.58,1.0,2.0,0.0,104.07,73.0,74.7,12.0,0.67,0.49,0.49,4.06,4.14,4.11
1127,847692184784278482093,2024,Martinook/Aho/Jarvis,CAR,line,5on5,13,613.0,144.0,0.83,0.75,0.73,5.63,0.51,0.31,1.52,0.18,3.32,2.16,0.51,0.5,0.5,5.0,3.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,5.0,8.0,3.0,6.0,1.0,8.0,1.0,2.0,6.0,1.0,1.0,0.13,0.17,0.21,0.0,0.0,0.0,11.66,8.0,7.71,1.0,0.06,0.0,0.21,0.36,0.37,0.37,2.1,0.1,0.12,0.49,0.07,1.32,0.91,0.1,0.11,0.11,2.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,3.0,1.0,2.0,3.0,5.0,1.0,6.0,2.0,1.0,0.0,0.02,0.09,0.0,0.0,0.0,0.0,4.11,3.0,3.05,3.0,0.03,0.0,0.0,0.13,0.13,0.13
1128,84783998482684,2024,Hughes/Siegenthaler,NJD,pairing,5on5,29,1230.0,235.0,0.76,0.57,0.64,16.39,1.64,1.13,3.96,0.52,7.89,5.86,1.6,1.7,1.65,13.0,8.0,3.0,24.0,1.0,3.0,0.0,3.0,0.0,2.0,12.0,12.0,20.0,2.0,4.0,1.0,9.0,0.0,3.0,13.0,7.0,1.0,0.37,1.02,0.25,0.0,1.0,0.0,24.7,21.0,21.78,0.0,0.24,0.53,0.53,1.35,1.38,1.37,8.67,0.52,0.5,1.93,0.26,5.26,3.53,0.52,0.54,0.53,5.0,7.0,6.0,18.0,0.0,0.0,0.0,2.0,0.0,6.0,4.0,5.0,12.0,0.0,0.0,2.0,7.0,2.0,4.0,10.0,2.0,0.0,0.3,0.22,0.0,0.0,0.0,0.0,18.39,12.0,12.12,1.0,0.1,0.0,0.0,0.62,0.64,0.63
1129,84821268482142,2024,Andrae/Drysdale,PHI,pairing,5on5,9,1536.0,55.0,0.68,0.5,0.5,9.84,1.05,0.83,1.86,0.27,5.25,3.75,1.05,1.05,1.05,7.0,6.0,8.0,21.0,2.0,0.0,0.0,0.0,0.0,4.0,7.0,5.0,11.0,2.0,4.0,6.0,9.0,3.0,6.0,6.0,7.0,0.0,0.21,0.83,0.0,0.0,2.0,0.0,20.18,13.0,12.72,4.0,0.17,0.0,0.0,1.22,1.22,1.22,9.2,0.5,0.52,2.33,0.33,5.03,4.29,0.5,0.51,0.5,9.0,4.0,8.0,21.0,0.0,1.0,0.0,3.0,0.0,5.0,4.0,9.0,13.0,2.0,4.0,16.0,6.0,2.0,5.0,12.0,1.0,0.0,0.38,0.12,0.0,0.0,0.0,0.0,22.23,13.0,13.45,3.0,0.1,0.05,0.05,0.56,0.57,0.56
1130,847693484784248480806,2024,McGinn/Lundestrom/Harkins,ANA,line,5on5,5,1200.0,25.0,0.33,0.5,0.5,5.65,0.18,0.25,1.58,0.17,3.23,2.59,0.18,0.19,0.19,7.0,1.0,7.0,15.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,7.0,8.0,0.0,0.0,6.0,11.0,3.0,2.0,7.0,1.0,0.0,0.1,0.09,0.0,0.0,0.0,0.0,15.02,8.0,7.91,1.0,0.05,0.0,0.0,0.23,0.24,0.24,5.82,0.37,0.31,1.56,0.17,3.33,2.26,0.36,0.36,0.36,6.0,2.0,7.0,15.0,1.0,0.0,0.0,2.0,0.0,2.0,3.0,5.0,7.0,1.0,2.0,11.0,8.0,0.0,1.0,6.0,2.0,0.0,0.14,0.23,0.0,0.0,1.0,0.0,15.38,8.0,8.12,1.0,0.06,0.0,0.0,0.43,0.42,0.42
1131,847523584779038480220,2024,Deslauriers/Cates/Hathaway,PHI,line,5on5,5,1517.0,17.0,0.61,0.59,0.46,8.08,0.77,0.48,2.48,0.26,4.1,2.9,0.73,0.77,0.72,6.0,5.0,13.0,24.0,0.0,1.0,0.0,1.0,0.0,3.0,6.0,6.0,11.0,2.0,7.0,12.0,22.0,4.0,3.0,7.0,3.0,1.0,0.13,0.42,0.22,0.0,0.0,0.0,23.18,11.0,10.57,2.0,0.1,0.22,0.22,0.66,0.64,0.63,9.46,0.49,0.42,2.64,0.28,5.06,4.11,0.49,0.5,0.5,8.0,5.0,4.0,17.0,0.0,0.0,0.0,2.0,0.0,5.0,6.0,8.0,13.0,2.0,7.0,10.0,11.0,4.0,11.0,10.0,3.0,0.0,0.22,0.27,0.0,0.0,0.0,0.0,17.68,13.0,13.58,6.0,0.09,0.0,0.0,0.57,0.59,0.59
1132,84779868478407,2024,Dunn/Montour,SEA,pairing,5on5,32,5544.0,152.0,0.53,0.55,0.54,57.44,4.9,3.44,14.62,1.98,31.7,24.35,4.61,4.72,4.45,58.0,23.0,27.0,108.0,5.0,7.0,1.0,10.0,0.0,30.0,29.0,53.0,76.0,5.0,16.0,24.0,26.0,7.0,29.0,63.0,14.0,4.0,1.63,1.85,1.43,1.0,4.0,0.0,101.47,81.0,77.29,10.0,0.71,1.6,1.6,4.02,3.9,3.77,49.4,4.35,3.04,12.42,1.61,27.01,19.58,4.26,4.44,4.36,48.0,20.0,20.0,88.0,5.0,7.0,0.0,10.0,0.0,22.0,24.0,43.0,63.0,9.0,24.0,36.0,32.0,1.0,21.0,47.0,17.0,4.0,1.19,2.13,1.02,3.0,2.0,0.0,92.98,68.0,71.34,12.0,0.62,1.0,1.0,3.98,4.11,4.08
1133,84772208478055,2024,Forsling/Schmidt,FLA,pairing,5on5,31,1271.0,278.0,0.47,0.55,0.57,12.2,0.65,0.65,3.12,0.39,6.89,5.3,0.63,0.65,0.63,12.0,5.0,5.0,22.0,1.0,1.0,0.0,3.0,0.0,4.0,8.0,11.0,16.0,0.0,0.0,3.0,12.0,1.0,5.0,15.0,2.0,0.0,0.43,0.22,0.0,1.0,0.0,0.0,22.13,17.0,16.81,4.0,0.13,0.11,0.11,0.67,0.67,0.66,9.4,0.74,0.54,2.21,0.28,5.24,3.99,0.74,0.75,0.75,8.0,5.0,5.0,18.0,1.0,0.0,0.0,3.0,0.0,6.0,3.0,7.0,12.0,0.0,0.0,5.0,8.0,1.0,5.0,11.0,1.0,1.0,0.29,0.08,0.37,0.0,0.0,1.0,17.78,13.0,13.01,3.0,0.11,0.0,0.0,0.85,0.86,0.86
1134,84735078475718,2024,Petry/Holl,DET,pairing,5on5,17,2010.0,118.0,0.27,0.4,0.34,11.3,0.62,0.65,2.75,0.38,6.37,5.24,0.62,0.6,0.59,11.0,5.0,11.0,27.0,0.0,1.0,0.0,1.0,0.0,6.0,8.0,11.0,16.0,1.0,2.0,8.0,7.0,2.0,10.0,14.0,2.0,0.0,0.35,0.27,0.0,0.0,0.0,0.0,26.14,16.0,15.65,8.0,0.13,0.24,0.0,0.75,0.73,0.72,22.52,1.69,1.43,5.67,0.7,12.34,9.16,1.64,1.74,1.69,16.0,15.0,10.0,41.0,1.0,1.0,0.0,4.0,0.0,12.0,13.0,15.0,30.0,1.0,2.0,17.0,11.0,5.0,3.0,26.0,3.0,2.0,0.71,0.41,0.58,1.0,0.0,0.0,41.48,31.0,30.99,1.0,0.29,0.34,0.34,1.65,1.69,1.68
1135,84764418478882,2024,Gavrikov/Edmundson,LAK,pairing,5on5,40,3037.0,333.0,0.54,0.5,0.53,30.34,1.99,1.73,8.14,1.04,16.37,12.74,1.97,2.1,2.08,26.0,16.0,12.0,54.0,4.0,2.0,0.0,3.0,0.0,12.0,21.0,22.0,38.0,5.0,10.0,28.0,13.0,1.0,9.0,34.0,7.0,1.0,0.91,0.83,0.25,1.0,3.0,0.0,56.1,42.0,43.75,5.0,0.35,0.12,0.12,2.22,2.35,2.33,26.28,1.71,1.73,6.45,0.86,15.29,10.95,1.62,1.67,1.59,25.0,12.0,16.0,53.0,3.0,4.0,0.0,7.0,0.0,12.0,11.0,22.0,34.0,1.0,2.0,21.0,11.0,6.0,11.0,31.0,6.0,0.0,0.97,0.74,0.0,2.0,1.0,0.0,51.73,37.0,36.58,7.0,0.36,0.42,0.42,1.65,1.61,1.56
1136,84768918477435,2024,Grzelcyk/Graves,PIT,pairing,5on5,19,3344.0,145.0,0.62,0.64,0.56,27.62,2.6,1.83,6.8,0.83,14.5,10.44,2.51,2.68,2.58,20.0,17.0,26.0,63.0,3.0,1.0,0.0,8.0,0.0,9.0,16.0,17.0,34.0,3.0,6.0,23.0,18.0,6.0,9.0,28.0,5.0,4.0,0.78,0.68,1.14,1.0,1.0,1.0,61.96,37.0,36.46,3.0,0.38,0.27,0.27,2.72,2.79,2.78,20.94,1.63,1.32,4.6,0.62,11.32,9.51,1.59,1.69,1.66,19.0,10.0,7.0,36.0,3.0,1.0,0.0,5.0,0.0,10.0,10.0,16.0,26.0,2.0,4.0,13.0,29.0,4.0,14.0,24.0,3.0,2.0,0.68,0.36,0.58,1.0,1.0,1.0,37.97,29.0,30.57,6.0,0.27,0.36,0.36,1.53,1.61,1.6
1137,84773658481524,2024,Byram/Clifton,BUF,pairing,5on5,34,2946.0,280.0,0.65,0.46,0.4,17.41,2.29,1.23,4.14,0.53,7.95,5.86,2.19,2.29,2.19,17.0,5.0,11.0,33.0,2.0,2.0,0.0,2.0,0.0,6.0,10.0,15.0,20.0,5.0,10.0,9.0,22.0,4.0,15.0,14.0,4.0,4.0,0.35,0.58,1.37,2.0,0.0,0.0,33.02,22.0,22.19,4.0,0.26,0.83,0.83,1.72,1.73,1.72,23.52,1.23,1.3,6.44,0.78,13.3,9.94,1.22,1.23,1.23,20.0,13.0,5.0,38.0,0.0,0.0,0.0,4.0,0.0,15.0,14.0,20.0,33.0,4.0,8.0,12.0,15.0,3.0,15.0,28.0,5.0,0.0,0.67,0.56,0.0,0.0,0.0,0.0,36.67,33.0,32.5,7.0,0.26,0.0,0.0,1.49,1.49,1.49
1138,847627884808408481712,2024,Bck/Blackwell/Blmel,DAL,line,5on5,6,1151.0,48.0,0.47,0.45,0.45,6.51,0.33,0.4,1.65,0.21,3.78,2.63,0.33,0.33,0.33,7.0,2.0,4.0,13.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,7.0,9.0,2.0,4.0,8.0,5.0,2.0,3.0,7.0,2.0,0.0,0.15,0.18,0.0,0.0,0.0,0.0,12.83,9.0,9.05,1.0,0.08,0.0,0.0,0.41,0.41,0.41,8.3,0.38,0.42,2.21,0.26,4.35,3.38,0.37,0.38,0.37,8.0,3.0,5.0,16.0,0.0,0.0,0.0,3.0,0.0,5.0,3.0,8.0,11.0,0.0,0.0,13.0,10.0,1.0,8.0,9.0,2.0,0.0,0.18,0.2,0.0,0.0,0.0,0.0,16.18,11.0,11.01,7.0,0.08,0.0,0.0,0.46,0.46,0.45
1139,84746738482807,2024,Del Mastro/Brodie,CHI,pairing,5on5,2,1417.0,6.0,0.59,0.69,0.61,13.04,1.17,0.94,3.07,0.44,7.72,5.67,1.14,1.18,1.15,7.0,12.0,12.0,31.0,0.0,0.0,0.0,1.0,0.0,7.0,11.0,7.0,19.0,5.0,13.0,7.0,5.0,2.0,8.0,12.0,6.0,1.0,0.32,0.65,0.2,0.0,0.0,0.0,31.96,19.0,19.25,6.0,0.19,0.0,0.0,1.36,1.37,1.35,8.73,0.82,0.6,2.05,0.26,4.99,3.27,0.81,0.81,0.81,10.0,2.0,2.0,14.0,0.0,0.0,0.0,3.0,0.0,4.0,5.0,10.0,12.0,4.0,11.0,9.0,9.0,1.0,13.0,9.0,2.0,1.0,0.35,0.2,0.27,0.0,0.0,0.0,13.99,12.0,12.01,8.0,0.12,0.0,0.0,0.95,0.94,0.93
1140,84746008483565,2024,Josi/Blankenburg,NSH,pairing,5on5,21,1752.0,159.0,0.66,0.66,0.66,22.52,1.63,1.65,5.54,0.72,12.7,8.76,1.52,1.6,1.49,17.0,14.0,10.0,41.0,0.0,2.0,0.0,7.0,0.0,11.0,11.0,17.0,31.0,2.0,4.0,20.0,14.0,2.0,9.0,24.0,7.0,0.0,0.69,0.94,0.0,0.0,0.0,0.0,38.83,31.0,29.81,3.0,0.34,0.25,0.25,1.72,1.69,1.64,11.94,0.84,0.67,3.08,0.39,6.39,4.64,0.84,0.85,0.85,9.0,7.0,5.0,21.0,1.0,0.0,0.0,1.0,0.0,3.0,11.0,8.0,15.0,1.0,2.0,14.0,15.0,2.0,4.0,12.0,4.0,0.0,0.33,0.51,0.0,0.0,1.0,0.0,21.96,16.0,16.38,1.0,0.14,0.0,0.0,0.98,0.99,0.99
1141,84754558477488,2024,Dillon/Pesce,NJD,pairing,5on5,31,4014.0,197.0,0.58,0.58,0.57,33.39,2.15,2.0,8.39,1.07,18.53,13.86,2.09,2.14,2.08,24.0,22.0,24.0,70.0,3.0,1.0,0.0,6.0,0.0,16.0,20.0,21.0,43.0,2.0,7.0,26.0,38.0,4.0,14.0,35.0,11.0,0.0,0.73,1.42,0.0,2.0,1.0,0.0,70.84,46.0,45.94,9.0,0.41,0.19,0.19,2.37,2.37,2.32,25.33,1.57,1.53,6.83,0.97,13.57,10.51,1.5,1.6,1.53,19.0,16.0,15.0,50.0,2.0,1.0,0.0,6.0,0.0,10.0,16.0,17.0,33.0,4.0,11.0,26.0,25.0,6.0,20.0,30.0,4.0,1.0,0.68,0.64,0.26,1.0,1.0,0.0,50.03,35.0,35.17,13.0,0.32,0.26,0.26,1.64,1.66,1.62
1142,847516884757948479351,2024,Steel/Duchene/Seguin,DAL,line,5on5,3,715.0,23.0,0.48,0.65,0.47,5.4,0.65,0.36,1.24,0.16,2.72,1.87,0.61,0.65,0.61,5.0,2.0,8.0,15.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,4.0,6.0,1.0,2.0,5.0,6.0,0.0,3.0,4.0,2.0,1.0,0.08,0.3,0.27,0.0,1.0,0.0,15.28,7.0,7.15,2.0,0.07,0.14,0.14,0.58,0.58,0.57,5.99,0.71,0.35,1.52,0.19,2.89,2.35,0.69,0.71,0.69,5.0,3.0,0.0,8.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,4.0,7.0,0.0,0.0,6.0,7.0,3.0,5.0,6.0,0.0,2.0,0.17,0.0,0.54,0.0,0.0,1.0,8.05,8.0,7.96,3.0,0.07,0.33,0.33,0.45,0.45,0.45
1143,84772208477932,2024,Schmidt/Ekblad,FLA,pairing,5on5,22,980.0,197.0,0.38,0.41,0.41,6.52,0.38,0.35,1.42,0.19,3.72,2.94,0.38,0.39,0.39,7.0,2.0,4.0,13.0,2.0,0.0,0.0,2.0,0.0,1.0,4.0,5.0,7.0,1.0,2.0,2.0,10.0,0.0,0.0,8.0,1.0,0.0,0.27,0.11,0.0,1.0,1.0,0.0,12.8,9.0,9.11,0.0,0.07,0.0,0.0,0.45,0.46,0.46,9.42,0.61,0.53,2.47,0.3,5.07,4.02,0.61,0.61,0.61,11.0,2.0,6.0,19.0,1.0,0.0,0.0,5.0,0.0,3.0,4.0,10.0,12.0,0.0,0.0,1.0,5.0,0.0,1.0,10.0,3.0,0.0,0.22,0.39,0.0,1.0,0.0,0.0,18.55,13.0,12.92,0.0,0.11,0.0,0.0,0.72,0.72,0.72
1144,847646884788568480459,2024,Suter/Miller/Garland,VAN,line,5on5,8,2113.0,75.0,0.27,0.33,0.36,12.84,0.53,0.6,3.1,0.46,7.4,5.91,0.53,0.51,0.5,13.0,5.0,2.0,20.0,0.0,1.0,0.0,3.0,0.0,8.0,6.0,13.0,18.0,1.0,2.0,27.0,10.0,2.0,10.0,17.0,1.0,0.0,0.42,0.11,0.0,0.0,0.0,0.0,19.62,18.0,17.62,4.0,0.12,0.03,0.03,0.62,0.59,0.59,22.38,1.4,1.37,5.42,0.75,13.44,9.62,1.35,1.5,1.44,19.0,13.0,8.0,40.0,2.0,2.0,1.0,4.0,0.0,13.0,11.0,17.0,30.0,2.0,4.0,14.0,6.0,4.0,9.0,28.0,4.0,0.0,0.85,0.55,0.0,1.0,1.0,0.0,42.2,32.0,33.41,2.0,0.28,0.23,0.23,1.45,1.54,1.51
1145,847745084779878481624,2024,Donato/Dickinson/Mikheyev,CHI,line,5on5,10,3120.0,64.0,0.47,0.51,0.42,13.36,1.2,0.88,3.04,0.46,7.58,5.85,1.2,1.23,1.22,13.0,6.0,19.0,38.0,3.0,0.0,0.0,3.0,0.0,6.0,7.0,10.0,16.0,5.0,10.0,36.0,15.0,6.0,17.0,16.0,1.0,2.0,0.63,0.11,0.46,1.0,1.0,1.0,38.07,19.0,18.91,11.0,0.18,0.0,0.0,1.38,1.41,1.41,18.79,1.35,1.19,5.26,0.75,9.78,7.67,1.33,1.31,1.28,19.0,7.0,11.0,37.0,0.0,3.0,0.0,4.0,0.0,7.0,12.0,19.0,26.0,3.0,6.0,20.0,20.0,10.0,14.0,20.0,5.0,1.0,0.39,0.64,0.33,0.0,0.0,0.0,37.45,26.0,26.03,5.0,0.24,0.6,0.6,1.0,0.99,0.98
